ODA/JAM_NGDP_R,"Jamaica GDP at Constant Prices, LCU Billions"
ODA/JAM_GGXONLB_NGDP,"Jamaica General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/JPN_NGDP_RPCH,"Japan GDP at Constant Prices, % change"
ODA/JAM_BCA,"Jamaica Current Account Balance, USD Billions"
ODA/JPN_NGDPRPC,"Japan GDP per Capita at Constant Prices, LCU"
ODA/JPN_PCPIPCH,"Japan Inflation % change, Average Consumer Prices"
ODA/JOR_NGDPDPC,"Jordan GDP per Capita at Current Prices, USD"
ODA/JOR_GGR,"Jordan General Government Revenue, USD Billions"
ODA/KAZ_NGDP_D,Kazakhstan GDP Deflator
ODA/KAZ_TM_RPCH,"Kazakhstan Imports of Goods and services, % change"
ODA/KAZ_LP,"Kazakhstan Population, Millions"
ODA/KEN_GGX_NGDP,"Kenya General Government Total Expenditure, % of GDP"
ODA/KIR_NGDP_R,"Kiribati GDP at Constant Prices, LCU Billions"
ODA/KIR_GGX_NGDP,"Kiribati General Government Total Expenditure, % of GDP"
ODA/KIR_LP,"Kiribati Population, Millions"
ODA/KOR_NGDPD,"Korea GDP at Current Prices, USD Billions"
ODA/KOR_PCPIPCH,"Korea Inflation % change, Average Consumer Prices"
ODA/KOR_NGDPRPC,"Korea GDP per Capita at Constant Prices, LCU"
ODA/KOR_PCPIEPCH,"Korea Inflation % change, End of Period Consumer Prices"
ODA/KOR_PPPEX,"Korea Implied PPP Conversion Rate, LCU per USD"
ODA/BDI_PCPIPCH,"Burundi Inflation % change, Average Consumer Prices"
ODA/UVK_TX_RPCH,"Kosovo Exports of Goods and services, % change"
ODA/KOR_GGX_NGDP,"Korea General Government Total Expenditure, % of GDP"
ODA/UVK_GGR,"Kosovo General Government Revenue, USD Billions"
ODA/UVK_GGR_NGDP,"Kosovo General Government Revenue, % of GDP"
ODA/KWT_LP,"Kuwait Population, Millions"
ODA/MRT_PCPIEPCH,"Mauritania Inflation % change, End of Period Consumer Prices"
ODA/KWT_PCPIPCH,"Kuwait Inflation % change, Average Consumer Prices"
ODA/KGZ_NGDP_RPCH,"Kyrgyz Republic GDP at Constant Prices, % change"
ODA/KGZ_BCA_NGDPD,"Kyrgyz Republic Current Account Balance, % of GDP"
ODA/KGZ_GGXCNL_NGDP,"Kyrgyz Republic General Government Net Lending/Borrowing, % of GDP"
ODA/LAO_NGDP_RPCH,"Lao P.D.R. GDP at Constant Prices, % change"
ODA/MRT_GGXONLB_NGDP,"Mauritania General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/LVA_TXG_RPCH,"Latvia Exports of Goods, % change"
ODA/LBN_NGDP,"Lebanon GDP at Current Prices, LCU Billions"
ODA/LBN_NID_NGDP,"Lebanon Total Investment, % of GDP"
ODA/LBN_TM_RPCH,"Lebanon Imports of Goods and services, % change"
ODA/LBN_GGR,"Lebanon General Government Revenue, USD Billions"
ODA/LBN_TX_RPCH,"Lebanon Exports of Goods and services, % change"
ODA/LBN_GGXWDN_NGDP,"Lebanon General Government Net Debt, % of GDP"
ODA/LBN_BCA,"Lebanon Current Account Balance, USD Billions"
ODA/LSO_LP,"Lesotho Population, Millions"
ODA/LBR_NGDPPC,"Liberia GDP per Capita at Current Prices, LCU"
ODA/LBR_LP,"Liberia Population, Millions"
ODA/LBR_TXG_RPCH,"Liberia Exports of Goods, % change"
ODA/LBR_GGX_NGDP,"Liberia General Government Total Expenditure, % of GDP"
ODA/LBY_NGDPPC,"Libya GDP per Capita at Current Prices, LCU"
ODA/LBY_NGDP_RPCH,"Libya GDP at Constant Prices, % change"
ODA/LBY_NGDPRPC,"Libya GDP per Capita at Constant Prices, LCU"
ODA/LBY_NGDPDPC,"Libya GDP per Capita at Current Prices, USD"
ODA/FSM_NGDP_RPCH,"Micronesia GDP at Constant Prices, % change"
ODA/LBY_PCPIEPCH,"Libya Inflation % change, End of Period Consumer Prices"
ODA/LBY_GGXWDN_NGDP,"Libya General Government Net Debt, % of GDP"
ODA/LTU_TX_RPCH,"Lithuania Exports of Goods and services, % change"
ODA/LUX_PCPIPCH,"Luxembourg Inflation % change, Average Consumer Prices"
ODA/LUX_NGDP_R,"Luxembourg GDP at Constant Prices, LCU Billions"
ODA/LUX_BCA,"Luxembourg Current Account Balance, USD Billions"
ODA/MKD_NGDP,"FYR Macedonia GDP at Current Prices, LCU Billions"
ODA/MKD_GGXONLB,"FYR Macedonia General Government Primary Net Lending/Borrowing, USD Billions"
ODA/MDG_NGDP_RPCH,"Madagascar GDP at Constant Prices, % change"
ODA/MWI_NGDP_D,Malawi GDP Deflator
ODA/MDG_PCPIE,"Madagascar Inflation Index, End of Period Consumer Prices"
ODA/MWI_TX_RPCH,"Malawi Exports of Goods and services, % change"
ODA/MYS_NGDP_RPCH,"Malaysia GDP at Constant Prices, % change"
ODA/MDV_NGDP_RPCH,"Maldives GDP at Constant Prices, % change"
ODA/MDV_NGDP_D,Maldives GDP Deflator
ODA/AFG_PCPIPCH,"Afghanistan Inflation % change, Average Consumer Prices"
ODA/MDV_GGR_NGDP,"Maldives General Government Revenue, % of GDP"
ODA/MDV_GGXWDN_NGDP,"Maldives General Government Net Debt, % of GDP"
ODA/MLI_TXG_RPCH,"Mali Exports of Goods, % change"
ODA/ECU_NGDP_FY,"Ecuador GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/EGY_LUR,"Egypt Unemployment Rate, % of Total Labor Force"
ODA/NLD_BCA_NGDPD,"Netherlands Current Account Balance, % of GDP"
ODA/FJI_NGDP_RPCH,"Fiji GDP at Constant Prices, % change"
ODA/ETH_LP,"Ethiopia Population, Millions"
ODA/FJI_LP,"Fiji Population, Millions"
ODA/FIN_PCPIPCH,"Finland Inflation % change, Average Consumer Prices"
ODA/MHL_NGDP,"Marshall Islands GDP at Current Prices, LCU Billions"
ODA/GAB_NGDPRPC,"Gabon GDP per Capita at Constant Prices, LCU"
ODA/MHL_NGDPPC,"Marshall Islands GDP per Capita at Current Prices, LCU"
ODA/MHL_NGDPDPC,"Marshall Islands GDP per Capita at Current Prices, USD"
ODA/STP_GGXONLB_NGDP,"Sao Tome and Principe General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/SAU_GGXONLB_NGDP,"Saudi Arabia General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/SAU_GGXWDN_NGDP,"Saudi Arabia General Government Net Debt, % of GDP"
ODA/SRB_NGDPPC,"Serbia GDP per Capita at Current Prices, LCU"
ODA/SRB_NGDPDPC,"Serbia GDP per Capita at Current Prices, USD"
ODA/SYC_NID_NGDP,"Seychelles Total Investment, % of GDP"
ODA/SYC_BCA,"Seychelles Current Account Balance, USD Billions"
ODA/MNE_PCPIEPCH,"Montenegro Inflation % change, End of Period Consumer Prices"
ODA/SLE_GGXWDN_NGDP,"Sierra Leone General Government Net Debt, % of GDP"
ODA/SGP_GGXONLB_NGDP,"Singapore General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ESP_GGXONLB_NGDP,"Spain General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/SVN_NGDP_RPCH,"Slovenia GDP at Constant Prices, % change"
ODA/SVN_GGXONLB,"Slovenia General Government Primary Net Lending/Borrowing, USD Billions"
ODA/SLB_NGDPD,"Solomon Islands GDP at Current Prices, USD Billions"
ODA/ZAF_NGDP_D,South Africa GDP Deflator
ODA/MRT_PCPIPCH,"Mauritania Inflation % change, Average Consumer Prices"
ODA/MRT_TM_RPCH,"Mauritania Imports of Goods and services, % change"
ODA/MRT_GGR_NGDP,"Mauritania General Government Revenue, % of GDP"
ODA/MRT_BCA_NGDPD,"Mauritania Current Account Balance, % of GDP"
ODA/MEX_GGXWDN_NGDP,"Mexico General Government Net Debt, % of GDP"
ODA/FSM_NGDPRPC,"Micronesia GDP per Capita at Constant Prices, LCU"
ODA/FSM_NGDPPC,"Micronesia GDP per Capita at Current Prices, LCU"
ODA/FSM_BCA,"Micronesia Current Account Balance, USD Billions"
ODA/MNE_NGDPRPC,"Montenegro GDP per Capita at Constant Prices, LCU"
ODA/MNE_NID_NGDP,"Montenegro Total Investment, % of GDP"
ODA/MNE_PCPIPCH,"Montenegro Inflation % change, Average Consumer Prices"
ODA/MNE_TMG_RPCH,"Montenegro Imports of Goods, % change"
ODA/MAR_GGXWDN_NGDP,"Morocco General Government Net Debt, % of GDP"
ODA/NAM_NGDP_D,Namibia GDP Deflator
ODA/SSD_NGDP_RPCH,"South Sudan GDP at Constant Prices, % change"
ODA/NPL_NGDPPC,"Nepal GDP per Capita at Current Prices, LCU"
ODA/NPL_NGDP_D,Nepal GDP Deflator
ODA/NLD_NGDPRPC,"Netherlands GDP per Capita at Constant Prices, LCU"
ODA/NLD_PCPIEPCH,"Netherlands Inflation % change, End of Period Consumer Prices"
ODA/NLD_GGXWDN_NGDP,"Netherlands General Government Net Debt, % of GDP"
ODA/NZL_PCPIEPCH,"New Zealand Inflation % change, End of Period Consumer Prices"
ODA/NIC_GGX_NGDP,"Nicaragua General Government Total Expenditure, % of GDP"
ODA/NER_NGDP_D,Niger GDP Deflator
ODA/NER_NID_NGDP,"Niger Total Investment, % of GDP"
ODA/NER_TM_RPCH,"Niger Imports of Goods and services, % change"
ODA/NER_TXG_RPCH,"Niger Exports of Goods, % change"
ODA/NGA_NGDPD,"Nigeria GDP at Current Prices, USD Billions"
ODA/NGA_NGDPDPC,"Nigeria GDP per Capita at Current Prices, USD"
ODA/ARG_PCPIE,"Argentina Inflation Index, End of Period Consumer Prices"
ODA/NGA_GGXONLB_NGDP,"Nigeria General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/OMN_LP,"Oman Population, Millions"
ODA/NGA_BCA_NGDPD,"Nigeria Current Account Balance, % of GDP"
ODA/NOR_GGR_NGDP,"Norway General Government Revenue, % of GDP"
ODA/NOR_GGXONLB_NGDP,"Norway General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/NOR_GGXWDN_NGDP,"Norway General Government Net Debt, % of GDP"
ODA/NOR_BCA_NGDPD,"Norway Current Account Balance, % of GDP"
ODA/OMN_NGDPDPC,"Oman GDP per Capita at Current Prices, USD"
ODA/OMN_TM_RPCH,"Oman Imports of Goods and services, % change"
ODA/OMN_NGDP_RPCH,"Oman GDP at Constant Prices, % change"
ODA/OMN_PCPIEPCH,"Oman Inflation % change, End of Period Consumer Prices"
ODA/AFG_TM_RPCH,"Afghanistan Imports of Goods and services, % change"
ODA/ALB_NGDPD,"Albania GDP at Current Prices, USD Billions"
ODA/PLW_PCPIEPCH,"Palau Inflation % change, End of Period Consumer Prices"
ODA/SSD_GGXONLB,"South Sudan General Government Primary Net Lending/Borrowing, USD Billions"
ODA/PAN_NID_NGDP,"Panama Total Investment, % of GDP"
ODA/PAN_PCPIPCH,"Panama Inflation % change, Average Consumer Prices"
ODA/PAN_GGX_NGDP,"Panama General Government Total Expenditure, % of GDP"
ODA/PNG_LP,"Papua New Guinea Population, Millions"
ODA/PRY_NGDPPC,"Paraguay GDP per Capita at Current Prices, LCU"
ODA/PRY_PCPIPCH,"Paraguay Inflation % change, Average Consumer Prices"
ODA/PER_NGDP_RPCH,"Peru GDP at Constant Prices, % change"
ODA/PER_NGDPPC,"Peru GDP per Capita at Current Prices, LCU"
ODA/AGO_NGDP_R,"Angola GDP at Constant Prices, LCU Billions"
ODA/PER_GGXONLB,"Peru General Government Primary Net Lending/Borrowing, USD Billions"
ODA/PHL_NGDPDPC,"Philippines GDP per Capita at Current Prices, USD"
ODA/PHL_TX_RPCH,"Philippines Exports of Goods and services, % change"
ODA/POL_NGDPPC,"Poland GDP per Capita at Current Prices, LCU"
ODA/PRT_NGDP_RPCH,"Portugal GDP at Constant Prices, % change"
ODA/PRT_NGAP_NPGDP,"Portugal Output Gap, % of potential GDP"
ODA/AUS_PCPIEPCH,"Australia Inflation % change, End of Period Consumer Prices"
ODA/BHR_PCPIPCH,"Bahrain Inflation % change, Average Consumer Prices"
ODA/PRT_GGXWDG,"Portugal General Government Gross Debt, USD Billions"
ODA/PRT_BCA_NGDPD,"Portugal Current Account Balance, % of GDP"
ODA/QAT_LP,"Qatar Population, Millions"
ODA/ROU_NGDPD,"Romania GDP at Current Prices, USD Billions"
ODA/ROU_PCPIPCH,"Romania Inflation % change, Average Consumer Prices"
ODA/RUS_LP,"Russia Population, Millions"
ODA/RWA_PCPIEPCH,"Rwanda Inflation % change, End of Period Consumer Prices"
ODA/RWA_GGX_NGDP,"Rwanda General Government Total Expenditure, % of GDP"
ODA/RWA_GGXWDG_NGDP,"Rwanda General Government Gross Debt, % of GDP"
ODA/WSM_GGR_NGDP,"Samoa General Government Revenue, % of GDP"
ODA/WSM_GGX,"Samoa General Government Total Expenditure, USD Billions"
ODA/SMR_GGXONLB_NGDP,"San Marino General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/LKA_PCPIPCH,"Sri Lanka Inflation % change, Average Consumer Prices"
ODA/STP_PCPIPCH,"Sao Tome and Principe Inflation % change, Average Consumer Prices"
ODA/VUT_GGR_NGDP,"Vanuatu General Government Revenue, % of GDP"
ODA/ATG_NGDP_D,Antigua and Barbuda GDP Deflator
ODA/AGO_PCPIPCH,"Angola Inflation % change, Average Consumer Prices"
ODA/ATG_NGDPRPC,"Antigua and Barbuda GDP per Capita at Constant Prices, LCU"
ODA/ARM_GGXWDG_NGDP,"Armenia General Government Gross Debt, % of GDP"
ODA/ARM_GGXONLB_NGDP,"Armenia General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ARG_GGR_NGDP,"Argentina General Government Revenue, % of GDP"
ODA/ESP_NGDP,"Spain GDP at Current Prices, LCU Billions"
ODA/ESP_NGDPDPC,"Spain GDP per Capita at Current Prices, USD"
ODA/AFG_TMG_RPCH,"Afghanistan Imports of Goods, % change"
ODA/ARM_NGDP_D,Armenia GDP Deflator
ODA/ARM_GGXONLB,"Armenia General Government Primary Net Lending/Borrowing, USD Billions"
ODA/AUS_NGDPD,"Australia GDP at Current Prices, USD Billions"
ODA/AUS_NGDPPC,"Australia GDP per Capita at Current Prices, LCU"
ODA/LKA_GGXONLB_NGDP,"Sri Lanka General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/KNA_NGDPPC,"St. Kitts and Nevis GDP per Capita at Current Prices, LCU"
ODA/LCA_PCPIEPCH,"St. Lucia Inflation % change, End of Period Consumer Prices"
ODA/LCA_TXG_RPCH,"St. Lucia Exports of Goods, % change"
ODA/VCT_NGDP_RPCH,"St. Vincent and the Grenadines GDP at Constant Prices, % change"
ODA/VCT_TMG_RPCH,"St. Vincent and the Grenadines Imports of Goods, % change"
ODA/SDN_NGDPDPC,"Sudan GDP per Capita at Current Prices, USD"
ODA/VCT_BCA,"St. Vincent and the Grenadines Current Account Balance, USD Billions"
ODA/VCT_GGXWDN_NGDP,"St. Vincent and the Grenadines General Government Net Debt, % of GDP"
ODA/SDN_TM_RPCH,"Sudan Imports of Goods and services, % change"
ODA/SDN_GGR_NGDP,"Sudan General Government Revenue, % of GDP"
ODA/AUS_LP,"Australia Population, Millions"
ODA/SDN_GGXONLB,"Sudan General Government Primary Net Lending/Borrowing, USD Billions"
ODA/SDN_GGXONLB_NGDP,"Sudan General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/SDN_BCA_NGDPD,"Sudan Current Account Balance, % of GDP"
ODA/SDN_BCA,"Sudan Current Account Balance, USD Billions"
ODA/AZE_NGDP_D,Azerbaijan GDP Deflator
ODA/AUT_PCPIPCH,"Austria Inflation % change, Average Consumer Prices"
ODA/AUS_BCA_NGDPD,"Australia Current Account Balance, % of GDP"
ODA/SUR_LP,"Suriname Population, Millions"
ODA/AUT_NID_NGDP,"Austria Total Investment, % of GDP"
ODA/AUT_BCA,"Austria Current Account Balance, USD Billions"
ODA/BHR_NGDPDPC,"Bahrain GDP per Capita at Current Prices, USD"
ODA/BHR_GGXWDN,"Bahrain General Government Net Debt, USD Billions"
ODA/SWZ_LP,"Swaziland Population, Millions"
ODA/SWE_NGDPPC,"Sweden GDP per Capita at Current Prices, LCU"
ODA/SWE_TX_RPCH,"Sweden Exports of Goods and services, % change"
ODA/SWE_GGXONLB_NGDP,"Sweden General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/CHE_BCA,"Switzerland Current Account Balance, USD Billions"
ODA/SYR_NGDPDPC,"Syria GDP per Capita at Current Prices, USD"
ODA/TWN_NGDPDPC,"Taiwan Province of China GDP per Capita at Current Prices, USD"
ODA/TWN_NGDP_RPCH,"Taiwan Province of China GDP at Constant Prices, % change"
ODA/SYR_GGX_NGDP,"Syria General Government Total Expenditure, % of GDP"
ODA/AGO_LP,"Angola Population, Millions"
ODA/TZA_BCA,"Tanzania Current Account Balance, USD Billions"
ODA/AGO_BCA,"Angola Current Account Balance, USD Billions"
ODA/ATG_GGXONLB_NGDP,"Antigua and Barbuda General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/DZA_GGR,"Algeria General Government Revenue, USD Billions"
ODA/TLS_PCPIPCH,"Timor-Leste Inflation % change, Average Consumer Prices"
ODA/TGO_NGDP_RPCH,"Togo GDP at Constant Prices, % change"
ODA/TGO_NGDP_D,Togo GDP Deflator
ODA/TGO_NGDPPC,"Togo GDP per Capita at Current Prices, LCU"
ODA/ATG_NGDPPC,"Antigua and Barbuda GDP per Capita at Current Prices, LCU"
ODA/TGO_PPPSH,"Togo Share of World GDP based on PPP, %"
ODA/THA_PCPIPCH,"Thailand Inflation % change, Average Consumer Prices"
ODA/TGO_TX_RPCH,"Togo Exports of Goods and services, % change"
ODA/TTO_NGDP_RPCH,"Trinidad and Tobago GDP at Constant Prices, % change"
ODA/TUN_PCPIPCH,"Tunisia Inflation % change, Average Consumer Prices"
ODA/TUN_GGX_NGDP,"Tunisia General Government Total Expenditure, % of GDP"
ODA/TUN_GGXONLB,"Tunisia General Government Primary Net Lending/Borrowing, USD Billions"
ODA/TUN_GGXONLB_NGDP,"Tunisia General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/TUR_NGDPRPC,"Turkey GDP per Capita at Constant Prices, LCU"
ODA/TUR_NID_NGDP,"Turkey Total Investment, % of GDP"
ODA/TUR_PCPIPCH,"Turkey Inflation % change, Average Consumer Prices"
ODA/TUR_PCPIEPCH,"Turkey Inflation % change, End of Period Consumer Prices"
ODA/TUR_LP,"Turkey Population, Millions"
ODA/TUR_GGXWDN_NGDP,"Turkey General Government Net Debt, % of GDP"
ODA/TKM_NGDP_D,Turkmenistan GDP Deflator
ODA/AFG_TX_RPCH,"Afghanistan Exports of Goods and services, % change"
ODA/TKM_GGX,"Turkmenistan General Government Total Expenditure, USD Billions"
ODA/AFG_NGDPPC,"Afghanistan GDP per Capita at Current Prices, LCU"
ODA/TKM_BCA_NGDPD,"Turkmenistan Current Account Balance, % of GDP"
ODA/TUV_LP,"Tuvalu Population, Millions"
ODA/UGA_LP,"Uganda Population, Millions"
ODA/UGA_GGXONLB,"Uganda General Government Primary Net Lending/Borrowing, USD Billions"
ODA/UKR_NGDP_RPCH,"Ukraine GDP at Constant Prices, % change"
ODA/ARE_NGDP_R,"United Arab Emirates GDP at Constant Prices, LCU Billions"
ODA/ARE_NGDP_D,United Arab Emirates GDP Deflator
ODA/MNG_GGR,"Mongolia General Government Revenue, USD Billions"
ODA/CMR_NGDPDPC,"Cameroon GDP per Capita at Current Prices, USD"
ODA/ARE_GGX_NGDP,"United Arab Emirates General Government Total Expenditure, % of GDP"
ODA/ARE_GGXCNL_NGDP,"United Arab Emirates General Government Net Lending/Borrowing, % of GDP"
ODA/GBR_NGDPRPC,"United Kingdom GDP per Capita at Constant Prices, LCU"
ODA/GBR_GGR_NGDP,"United Kingdom General Government Revenue, % of GDP"
ODA/GBR_GGX_NGDP,"United Kingdom General Government Total Expenditure, % of GDP"
ODA/USA_NGDP_D,United States GDP Deflator
ODA/USA_NGDP_RPCH,"United States GDP at Constant Prices, % change"
ODA/USA_NGDPDPC,"United States GDP per Capita at Current Prices, USD"
ODA/USA_NGAP_NPGDP,"United States Output Gap, % of potential GDP"
ODA/ATG_NID_NGDP,"Antigua and Barbuda Total Investment, % of GDP"
ODA/ATG_TMG_RPCH,"Antigua and Barbuda Imports of Goods, % change"
ODA/ATG_TX_RPCH,"Antigua and Barbuda Exports of Goods and services, % change"
ODA/ATG_GGX,"Antigua and Barbuda General Government Total Expenditure, USD Billions"
ODA/USA_GGXCNL,"United States General Government Net Lending/Borrowing, USD Billions"
ODA/ATG_GGXWDN,"Antigua and Barbuda General Government Net Debt, USD Billions"
ODA/URY_NGDP_D,Uruguay GDP Deflator
ODA/ATG_LP,"Antigua and Barbuda Population, Millions"
ODA/URY_NGDPRPC,"Uruguay GDP per Capita at Constant Prices, LCU"
ODA/AFG_GGXCNL_NGDP,"Afghanistan General Government Net Lending/Borrowing, % of GDP"
ODA/ALB_BCA,"Albania Current Account Balance, USD Billions"
ODA/ALB_GGXWDN_NGDP,"Albania General Government Net Debt, % of GDP"
ODA/URY_GGXWDN,"Uruguay General Government Net Debt, USD Billions"
ODA/URY_BCA,"Uruguay Current Account Balance, USD Billions"
ODA/UZB_LP,"Uzbekistan Population, Millions"
ODA/ALB_GGXWDN,"Albania General Government Net Debt, USD Billions"
ODA/VUT_NGDP,"Vanuatu GDP at Current Prices, LCU Billions"
ODA/VUT_PCPIPCH,"Vanuatu Inflation % change, Average Consumer Prices"
ODA/VUT_BCA,"Vanuatu Current Account Balance, USD Billions"
ODA/VEN_TM_RPCH,"Venezuela Imports of Goods and services, % change"
ODA/VEN_TXG_RPCH,"Venezuela Exports of Goods, % change"
ODA/VEN_GGXONLB,"Venezuela General Government Primary Net Lending/Borrowing, USD Billions"
ODA/VNM_TX_RPCH,"Vietnam Exports of Goods and services, % change"
ODA/ALB_GGR_NGDP,"Albania General Government Revenue, % of GDP"
ODA/DZA_BCA_NGDPD,"Algeria Current Account Balance, % of GDP"
ODA/ALB_GGXONLB_NGDP,"Albania General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ALB_GGXONLB,"Albania General Government Primary Net Lending/Borrowing, USD Billions"
ODA/DZA_NGDPRPC,"Algeria GDP per Capita at Constant Prices, LCU"
ODA/YEM_LP,"Yemen Population, Millions"
ODA/YEM_GGXONLB_NGDP,"Yemen General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ZMB_NGDP,"Zambia GDP at Current Prices, LCU Billions"
ODA/ZMB_NGDPPC,"Zambia GDP per Capita at Current Prices, LCU"
ODA/ZMB_GGXONLB_NGDP,"Zambia General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ZMB_GGXWDN,"Zambia General Government Net Debt, USD Billions"
ODA/DZA_TX_RPCH,"Algeria Exports of Goods and services, % change"
ODA/AFG_NGDP_RPCH,"Afghanistan GDP at Constant Prices, % change"
ODA/DZA_GGXWDG_NGDP,"Algeria General Government Gross Debt, % of GDP"
ODA/AGO_NGDPRPC,"Angola GDP per Capita at Constant Prices, LCU"
ODA/AGO_NID_NGDP,"Angola Total Investment, % of GDP"
ODA/ZMB_LP,"Zambia Population, Millions"
ODA/SLV_GGXONLB_NGDP,"El Salvador General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ERI_PPPSH,"Eritrea Share of World GDP based on PPP, %"
ODA/GNQ_NGDPD,"Equatorial Guinea GDP at Current Prices, USD Billions"
ODA/GNQ_NGDPDPC,"Equatorial Guinea GDP per Capita at Current Prices, USD"
ODA/GNQ_GGXWDN_NGDP,"Equatorial Guinea General Government Net Debt, % of GDP"
ODA/GNQ_GGXWDN,"Equatorial Guinea General Government Net Debt, USD Billions"
ODA/FIN_NGDPRPC,"Finland GDP per Capita at Constant Prices, LCU"
ODA/ERI_NGDPD,"Eritrea GDP at Current Prices, USD Billions"
ODA/ETH_BCA_NGDPD,"Ethiopia Current Account Balance, % of GDP"
ODA/ERI_GGXCNL,"Eritrea General Government Net Lending/Borrowing, USD Billions"
ODA/ERI_GGX_NGDP,"Eritrea General Government Total Expenditure, % of GDP"
